Run 1863, SubRun 13, Event 29, Island 80, Time 36276.4 
END trackerEvent 1, caloEvent 1, coincident event 1
Run 1844, SubRun 72, Event 163, Island 72, Time 693995 
12.696,117.572
798.603,240.803
793.407,237.777
141.863,144.355
121.667,141
664.261,224.336
410.571,189.914
524.725,208.27
-7.5,114.217
793.407,243.829
395.571,189.585
281.413,168.479
679.261,224.665
932.933,248.61
947.933,248.939
684.457,227.691
390.375,186.56
953.129,251.965
-12.696,111.191
818.799,238.106
261.217,165.124
415.767,192.94
550.117,208.599
7.5,114.546
544.921,211.625
12.696,111.52
121.667,141
813.603,241.132
256.021,168.15
927.737,251.636
147.059,147.381
126.863,144.026
793.407,237.777
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1844, SubRun 72, Event 175, Island 17, Time 40869.7 
550.117,129.926
281.413,168.479
798.603,222.648
664.261,212.232
147.059,147.381
390.375,180.508
953.129,233.81
818.799,226.003
12.696,123.624
684.457,215.587
932.933,230.455
256.021,162.098
529.921,199.192
7.5,120.598
415.767,186.889
-7.5,114.217
947.933,236.835
524.725,196.166
947.933,230.784
798.603,222.648
121.667,141
141.863,144.355
550.117,202.547
659.065,209.207
395.571,183.534
276.217,165.453
126.863,137.974
793.407,219.622
798.603,216.596
684.457,215.587
798.603,222.648
390.375,180.508
550.117,129.926
550.117,129.926
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1844, SubRun 72, Event 175, Island 50, Time 106795 
7.5,102.442
121.667,122.845
813.603,222.977
664.261,206.181
-7.5,96.0615
276.217,153.349
544.921,193.469
793.407,219.622
